id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
756|Ximena Esteban Montoya Quintero|PP|1035331311|Otro|3275498510|ximena.quintero756@udea.edu.co|Avenida 9 #16-37|Reclamo|2026-05-14 11:04:37|Teléfono|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Sede de Posgrado|2026-06-13 11:04:37|Solucionada|dgiraldo_udea
757|Andrés Fernanda Marín Londoño|CC|1048405463|Corporativo|3025280053|andres.londono757@outlook.com|Calle 72 #37-92|Reclamo|2026-03-13 12:51:39|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Ciudad Universitaria|2026-04-12 12:51:39|Registrada|fherrera_udea
758|Julián Alejandro Gómez Villa|CC|1058761352|Fijo|3166829034|julian.villa758@udea.edu.co|Calle 104 #98-48|Reclamo|2026-02-05 07:20:27|Otro|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus en el Área de la salud|2026-03-07 07:20:27|En proceso|mvelez_udea
759|Natalia Esteban Zapata Marín|CE|1062597447|Fijo|3098245051|natalia.marin759@gmail.com|Carrera 58 #51-89|Reclamo|2026-03-12 09:52:10|Presencial|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-04-11 09:52:10|Registrada|jbedoya_udea
760|Carlos Valentina Salazar Quintero|CC|1011454739|Celular|3291906863|carlos.quintero760@correo.com|Avenida 85 #80-61|Reclamo|2026-08-03 13:45:32|Correo electrónico|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-09-02 13:45:32|En proceso|scardenas_udea
761|Tatiana Sofía Torres Gómez|CC|1065342531|Fijo|3029088404|tatiana.gomez761@udea.edu.co|Avenida 89 #47-59|Reclamo|2026-09-19 17:11:36|Presencial|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus en el Área de la salud|2026-10-19 17:11:36|En proceso|cparra_udea
762|Leonardo José Osorio Cano|CE|1017670178|Fijo|3263966323|leonardo.cano762@hotmail.com|Calle 114 #97-9|Reclamo|2026-03-08 12:08:05|Teléfono|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Edificio Antioquia|2026-04-07 12:08:05|Registrada|jgomez_udea
763|Melissa Vargas Pérez|PP|1046977455|Otro|3139757229|melissa.perez763@hotmail.com|Avenida 58 #37-81|Reclamo|2026-07-04 09:19:44|Redes sociales|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Ciudad Universitaria|2026-08-03 09:19:44|Registrada|jbedoya_udea
764|Fernando Antonia Escobar Marín|NIT|890869793|Celular|3253445333|fernando.marin764@correo.com|Carrera 107 #43-14|Reclamo|2026-06-05 14:31:19|Teléfono|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Ciudad Universitaria|2026-07-05 14:31:19|Registrada|admin_udea
765|Felipe Alejandro Bedoya Cadavid|CE|1093031644|Celular|3238734192|felipe.cadavid765@hotmail.com|Calle 15 #14-28|Reclamo|2026-09-14 16:18:42|Redes sociales|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Casas Patrimoniales|2026-10-14 16:18:42|En proceso|jbedoya_udea
766|Hernán David Castaño Uribe|CC|1009353451|Otro|3021650383|hernan.uribe766@udea.edu.co|Carrera 52 #26-11|Reclamo|2026-08-16 16:12:37|Otro|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi perro.|Perro|Campus en el Área de la salud|2026-09-15 16:12:37|Solucionada|fherrera_udea
767|Felipe Sofía Torres Peña|PP|1096755522|Fijo|3283801115|felipe.pena767@outlook.com|Avenida 66 #77-68|Reclamo|2026-07-02 11:20:26|Página web|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Casas Patrimoniales|2026-08-01 11:20:26|Registrada|rquintero_udea
768|Diego Andrés Ortiz Mejía|CE|1072768548|Celular|3196657714|diego.mejia768@outlook.com|Calle 4 #56-10|Reclamo|2026-07-17 10:11:19|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Ciudad Universitaria|2026-08-16 10:11:19|Registrada|scardenas_udea
769|Natalia Andrés Giraldo Higuita|PP|1019983964|Otro|3208809086|natalia.higuita769@gmail.com|Calle 11 #46-54|Reclamo|2026-06-10 15:50:14|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-07-10 15:50:14|Solucionada|admin_udea
770|Manuela Esteban Higuita Pérez|CC|1084673584|Celular|3059414493|manuela.perez770@outlook.com|Transversal 112 #30-49|Reclamo|2026-01-13 17:02:52|Presencial|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus en el Área de la salud|2026-02-12 17:02:52|En proceso|mvelez_udea
771|Emmanuel Fernanda Arboleda López|TI|1041788033|Fijo|3154095679|emmanuel.lopez771@outlook.com|Transversal 95 #99-72|Reclamo|2026-01-19 09:39:52|Otro|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Casas Patrimoniales|2026-02-18 09:39:52|Registrada|admin_udea
772|Vanessa Antonia Álvarez Correa|PP|1061367722|Celular|3174463420|vanessa.correa772@gmail.com|Transversal 70 #17-46|Reclamo|2026-08-09 15:49:26|Otro|Reclamo por cancelación de cita|Mi cita para mi otro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Otro|Campus Medellín - Sede de Posgrado|2026-09-08 15:49:26|Registrada|mvelez_udea
773|María Alejandro Ortiz Arboleda|CC|1026028270|Otro|3195726105|maria.arboleda773@gmail.com|Calle 85 #84-14|Reclamo|2026-09-17 08:44:13|Otro|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-10-17 08:44:13|En proceso|apineda_udea
774|Juan Valentina Ríos Vélez|CC|1062163349|Otro|3013079658|juan.velez774@correo.com|Diagonal 91 #45-68|Reclamo|2026-07-15 07:19:38|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Ciudad Universitaria|2026-08-14 07:19:38|Registrada|admin_udea
775|Santiago David Uribe Gutiérrez|PP|1023394968|Celular|3124832116|santiago.gutierrez775@correo.com|Carrera 38 #91-72|Reclamo|2026-04-03 16:43:44|Redes sociales|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Edificio Antioquia|2026-05-03 16:43:44|Solucionada|jbedoya_udea
776|Luisa Antonia Marín Montoya|CE|1062635839|Otro|3076681799|luisa.montoya776@hotmail.com|Calle 21 #55-46|Reclamo|2026-04-25 12:56:30|Redes sociales|Reclamo por pérdida de historia clínica|La historia clínica de mi gato no fue encontrada en el sistema al momento de mi última visita.|Gato|Campus Medellín - Edificio San Ignacio|2026-05-25 12:56:30|Solucionada|rquintero_udea
777|Angélica Restrepo Builes|CE|1065436194|Corporativo|3161792744|angelica.builes777@outlook.com|Avenida 99 #98-38|Reclamo|2026-07-25 12:48:27|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Sede de Posgrado|2026-08-24 12:48:27|En proceso|fherrera_udea
778|Isabella Fernanda Franco Jaramillo|CE|1047177972|Otro|3115457942|isabella.jaramillo778@correo.com|Transversal 44 #56-19|Reclamo|2026-08-25 15:47:13|Teléfono|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Edificio Antioquia|2026-09-24 15:47:13|Solucionada|cparra_udea
779|Luisa Sofía Uribe Ortiz|TI|1026884029|Corporativo|3115357895|luisa.ortiz779@hotmail.com|Calle 75 #65-68|Reclamo|2026-05-03 16:08:52|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-06-02 16:08:52|En proceso|jbedoya_udea
780|Estefanía Fernanda Cárdenas López|CC|1006961578|Corporativo|3024469168|estefania.lopez780@outlook.com|Carrera 107 #91-52|Reclamo|2026-01-10 13:32:47|Teléfono|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Edificio Antioquia|2026-02-09 13:32:47|Registrada|cparra_udea
781|Catalina Antonia Muñoz Betancur|CC|1028040044|Otro|3073561869|catalina.betancur781@hotmail.com|Transversal 114 #42-21|Reclamo|2026-06-27 11:42:08|Otro|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi perro.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-07-27 11:42:08|Registrada|admin_udea
782|Valentina Camila Herrera Vargas|CE|1056170902|Fijo|3038947996|valentina.vargas782@gmail.com|Carrera 88 #92-86|Reclamo|2026-04-07 09:26:31|Teléfono|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Ciudadela Robledo|2026-05-07 09:26:31|Solucionada|jbedoya_udea
783|Camila Antonia Rodríguez Herrera|PP|1067264356|Otro|3262319625|camila.herrera783@hotmail.com|Carrera 3 #38-42|Reclamo|2026-06-22 11:23:46|Teléfono|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Edificio San Ignacio|2026-07-22 11:23:46|Solucionada|cparra_udea
784|Julián Fernanda Higuita Vélez|TI|1094869553|Corporativo|3229405528|julian.velez784@correo.com|Diagonal 74 #62-42|Reclamo|2026-04-10 11:44:59|Redes sociales|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Ciudadela Robledo|2026-05-10 11:44:59|En proceso|fherrera_udea
785|Estefanía José Villa Marín|PP|1052737601|Corporativo|3149078511|estefania.marin785@gmail.com|Transversal 31 #36-61|Reclamo|2026-09-04 07:24:30|Teléfono|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-10-04 07:24:30|Registrada|apineda_udea
786|Mauricio Sofía Cano Londoño|NIT|858736817|Celular|3155993779|mauricio.londono786@hotmail.com|Calle 93 #12-51|Reclamo|2026-06-14 09:10:56|Redes sociales|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Casas Patrimoniales|2026-07-14 09:10:56|Registrada|lrestrepo_udea
787|Isabella Valentina Álvarez Betancur|NIT|884721260|Otro|3036084995|isabella.betancur787@hotmail.com|Avenida 118 #83-30|Reclamo|2026-01-09 12:11:16|Página web|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi perro tardaron más de lo informado inicialmente.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-02-08 12:11:16|En proceso|cparra_udea
788|Diego Andrés Mejía Peña|CE|1020007365|Corporativo|3098957853|diego.pena788@gmail.com|N/A|Reclamo|2026-07-13 07:48:18|Redes sociales|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-08-12 07:48:18|Solucionada|apineda_udea
789|Hernán José Castaño Serna|CE|1024922619|Fijo|3105322487|hernan.serna789@outlook.com|Calle 109 #31-49|Reclamo|2026-04-10 10:33:53|Otro|Reclamo por pérdida de historia clínica|La historia clínica de mi perro no fue encontrada en el sistema al momento de mi última visita.|Perro|Campus en el Área de la salud|2026-05-10 10:33:53|En proceso|dgiraldo_udea
790|Ricardo Duque Gutiérrez|CC|1086947297|Corporativo|3187578738|ricardo.gutierrez790@udea.edu.co|Carrera 83 #27-50|Reclamo|2026-02-23 13:21:23|Presencial|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus en el Área de la salud|2026-03-25 13:21:23|En proceso|fherrera_udea
791|Melissa José Duque Cadavid|PP|1025999813|Fijo|3083306570|melissa.cadavid791@udea.edu.co|Avenida 70 #49-63|Reclamo|2026-09-13 13:03:30|Página web|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Casas Patrimoniales|2026-10-13 13:03:30|Solucionada|dgiraldo_udea
792|Carolina Camila Marín Ramírez|CE|1028128530|Corporativo|3289553799|carolina.ramirez792@outlook.com|Diagonal 5 #81-30|Reclamo|2026-07-26 16:54:27|Presencial|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-08-25 16:54:27|Solucionada|dgiraldo_udea
793|Estefanía Alejandro Castaño Jaramillo|CE|1018159028|Otro|3232208631|estefania.jaramillo793@gmail.com|Carrera 41 #92-14|Reclamo|2026-08-08 09:52:57|Presencial|Reclamo por pérdida de historia clínica|La historia clínica de mi otro no fue encontrada en el sistema al momento de mi última visita.|Otro|Campus Medellín - Edificio Antioquia|2026-09-07 09:52:57|Registrada|fherrera_udea
794|Fernando Camila Rodríguez Ortiz|NIT|872127896|Corporativo|3009446044|fernando.ortiz794@hotmail.com|Calle 58 #64-68|Reclamo|2026-04-08 12:09:43|Otro|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi otro tardaron más de lo informado inicialmente.|Otro|Campus Medellín - Edificio Antioquia|2026-05-08 12:09:43|En proceso|dgiraldo_udea
795|Cristian Antonia Peña Muñoz|CC|1056777316|Corporativo|3196811917|cristian.munoz795@udea.edu.co|Carrera 30 #24-44|Reclamo|2026-02-13 13:49:37|Correo electrónico|Reclamo por cancelación de cita|Mi cita para mi gato fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Gato|Campus Medellín - Sede de Posgrado|2026-03-15 13:49:37|Registrada|admin_udea
796|María Sofía Ramírez Pérez|PP|1019549231|Otro|3059352277|maria.perez796@gmail.com|Calle 39 #5-26|Reclamo|2026-01-17 08:31:43|Teléfono|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus en el Área de la salud|2026-02-16 08:31:43|Solucionada|jbedoya_udea
797|Rodrigo Valentina Palacio López|CC|1014766142|Otro|3033608801|rodrigo.lopez797@hotmail.com|Avenida 94 #92-99|Reclamo|2026-01-16 08:18:15|Correo electrónico|Reclamo por diagnóstico erróneo|Considero que el diagnóstico entregado inicialmente no correspondía a la condición real de mi gato.|Gato|Campus en el Área de la salud|2026-02-15 08:18:15|Registrada|apineda_udea
798|Carolina José Palacio Ospina|CC|1054210608|Otro|3081498711|carolina.ospina798@hotmail.com|Diagonal 75 #54-4|Reclamo|2026-05-18 17:59:11|Presencial|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Edificio Antioquia|2026-06-17 17:59:11|Solucionada|rquintero_udea
799|Santiago Valentina Cadavid Osorio|CE|1010143883|Corporativo|3095478371|santiago.osorio799@gmail.com|Carrera 81 #84-10|Reclamo|2026-08-22 17:17:35|Presencial|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Ciudad Universitaria|2026-09-21 17:17:35|Registrada|cparra_udea
800|Fernando Andrés Londoño Castaño|CC|1026393521|Corporativo|3072378173|fernando.castano800@hotmail.com|Diagonal 13 #20-91|Reclamo|2026-09-23 11:42:01|Teléfono|Reclamo por demora en entrega de resultados|Los resultados de los exámenes practicados a mi gato tardaron más de lo informado inicialmente.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-10-23 11:42:01|Registrada|lrestrepo_udea
801|Iván Antonia Cárdenas Palacio|NIT|879826864|Corporativo|3281567499|ivan.palacio801@gmail.com|Transversal 18 #56-58|Reclamo|2026-01-18 09:37:53|Otro|Reclamo por cancelación de cita|Mi cita para mi perro fue cancelada sin previo aviso y no fui reprogramado, por lo cual presento este reclamo.|Perro|Campus Medellín - Sede de Posgrado|2026-02-17 09:37:53|Registrada|mtorres_udea
802|Hernán Camila Osorio Palacio|CE|1071096743|Otro|3191319234|hernan.palacio802@gmail.com|Carrera 32 #52-68|Reclamo|2026-05-02 07:56:23|Correo electrónico|Reclamo por cobro indebido|Reclamo por un cobro que considero indebido en la atención veterinaria prestada a mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-06-01 07:56:23|Solucionada|mvelez_udea
