id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
775|Manuela Esteban Pérez Correa|TI|1084567537|Corporativo|3055406121|manuela.correa775@hotmail.com|Diagonal 83 #8-36|Sugerencia|2026-07-02 09:07:49|Otro|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Ciudadela Robledo|2026-08-01 09:07:49|Solucionada|jbedoya_udea
776|Fernando Esteban Restrepo Ceballos|CE|1051351755|Fijo|3217322232|fernando.ceballos776@gmail.com|N/A|Sugerencia|2026-03-20 17:27:03|Presencial|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Edificio San Ignacio|2026-04-19 17:27:03|En proceso|mtorres_udea
777|Rodrigo Esteban Montoya Cadavid|PP|1011933016|Fijo|3056870533|rodrigo.cadavid777@outlook.com|Carrera 97 #40-29|Sugerencia|2026-03-02 13:55:48|Teléfono|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Ciudadela Robledo|2026-04-01 13:55:48|En proceso|lrestrepo_udea
778|Jorge Fernanda Cano Serna|TI|1039818592|Celular|3129570714|jorge.serna778@correo.com|N/A|Sugerencia|2026-03-07 08:44:48|Correo electrónico|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Edificio San Ignacio|2026-04-06 08:44:48|En proceso|mtorres_udea
779|Nicolás José Betancur Mejía|NIT|846930441|Fijo|3124073935|nicolas.mejia779@gmail.com|N/A|Sugerencia|2026-03-25 08:45:12|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus en el Área de la salud|2026-04-24 08:45:12|Solucionada|scardenas_udea
780|Miguel Alejandro Ocampo Betancur|CC|1051769173|Fijo|3241653259|miguel.betancur780@gmail.com|Transversal 79 #24-47|Sugerencia|2026-07-05 07:00:15|Teléfono|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Ciudad Universitaria|2026-08-04 07:00:15|Solucionada|jgomez_udea
781|Alexander Fernanda Duque Herrera|CC|1083978330|Fijo|3276764987|alexander.herrera781@correo.com|Diagonal 11 #27-29|Sugerencia|2026-02-13 17:11:44|Correo electrónico|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudad Universitaria|2026-03-15 17:11:44|Solucionada|admin_udea
782|Alexander Alejandro Zapata Ceballos|PP|1067516630|Corporativo|3268461450|alexander.ceballos782@udea.edu.co|Calle 76 #55-24|Sugerencia|2026-01-05 15:15:36|Presencial|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Ciudadela Robledo|2026-02-04 15:15:36|Solucionada|jgomez_udea
783|Luisa Ceballos Vargas|CC|1027919116|Fijo|3289788288|luisa.vargas783@hotmail.com|Avenida 70 #43-21|Sugerencia|2026-03-11 15:54:03|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Ciudad Universitaria|2026-04-10 15:54:03|Registrada|apineda_udea
784|Óscar Esteban Montoya Palacio|TI|1026522366|Fijo|3278289202|oscar.palacio784@udea.edu.co|Diagonal 77 #11-43|Sugerencia|2026-09-14 11:54:15|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Ciudad Universitaria|2026-10-14 11:54:15|Solucionada|admin_udea
785|Hernán Valentina Giraldo Quintero|PP|1006393916|Corporativo|3291088580|hernan.quintero785@gmail.com|Avenida 47 #21-87|Sugerencia|2026-07-05 07:02:58|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Edificio San Ignacio|2026-08-04 07:02:58|Solucionada|rquintero_udea
786|Sebastián José Duque Higuita|CE|1047313307|Fijo|3066350442|sebastian.higuita786@outlook.com|Diagonal 56 #80-82|Sugerencia|2026-02-26 13:43:47|Correo electrónico|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus Medellín - Edificio de Extensión|2026-03-28 13:43:47|Solucionada|dgiraldo_udea
787|Valentina José Vélez Sánchez|TI|1056392743|Corporativo|3206209344|valentina.sanchez787@udea.edu.co|Diagonal 84 #18-16|Sugerencia|2026-09-25 09:27:41|Otro|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Edificio San Ignacio|2026-10-25 09:27:41|En proceso|jbedoya_udea
788|Angélica Valentina Giraldo Jaramillo|TI|1010449254|Celular|3024222255|angelica.jaramillo788@gmail.com|Carrera 119 #79-28|Sugerencia|2026-05-05 13:33:32|Otro|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Edificio Antioquia|2026-06-04 13:33:32|En proceso|rquintero_udea
789|Álvaro Sofía Uribe Ceballos|TI|1091898668|Corporativo|3008595115|alvaro.ceballos789@correo.com|Avenida 43 #24-90|Sugerencia|2026-07-21 11:35:22|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-08-20 11:35:22|Registrada|rquintero_udea
790|Natalia Camila Herrera Rodríguez|TI|1077519546|Corporativo|3213408998|natalia.rodriguez790@gmail.com|Transversal 67 #95-8|Sugerencia|2026-05-09 12:27:36|Página web|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-06-08 12:27:36|Registrada|apineda_udea
791|Catalina Fernanda Salazar Herrera|CC|1073910887|Celular|3185707138|catalina.herrera791@gmail.com|Avenida 117 #4-46|Sugerencia|2026-07-26 16:20:49|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudadela Robledo|2026-08-25 16:20:49|Registrada|mvelez_udea
792|Carlos Antonia Pérez Montoya|CE|1036889745|Fijo|3024136782|carlos.montoya792@gmail.com|Avenida 13 #52-38|Sugerencia|2026-02-28 15:27:22|Redes sociales|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Edificio de Extensión|2026-03-30 15:27:22|Registrada|lrestrepo_udea
793|Rodrigo Esteban Bedoya Herrera|CC|1066581150|Otro|3273220823|rodrigo.herrera793@correo.com|Calle 105 #50-5|Sugerencia|2026-03-22 17:08:59|Presencial|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Ciudadela Robledo|2026-04-21 17:08:59|En proceso|fherrera_udea
794|María Esteban Betancur Ramírez|NIT|897628434|Celular|3164279413|maria.ramirez794@udea.edu.co|Transversal 43 #76-81|Sugerencia|2026-08-24 07:53:07|Presencial|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi otro.|Otro|Campus Medellín - Casas Patrimoniales|2026-09-23 07:53:07|Solucionada|jgomez_udea
795|Vanessa Camila Gutiérrez Aristizábal|NIT|805499657|Fijo|3009176334|vanessa.aristizabal795@correo.com|Diagonal 61 #13-51|Sugerencia|2026-01-15 11:01:44|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Edificio San Ignacio|2026-02-14 11:01:44|Registrada|admin_udea
796|Ximena José Uribe Salazar|PP|1072007396|Celular|3298745789|ximena.salazar796@gmail.com|N/A|Sugerencia|2026-08-06 09:13:57|Presencial|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus Medellín - Edificio Antioquia|2026-09-05 09:13:57|En proceso|scardenas_udea
797|Catalina Alejandro Castaño Giraldo|NIT|897120077|Corporativo|3275763890|catalina.giraldo797@udea.edu.co|Calle 73 #51-52|Sugerencia|2026-01-06 16:21:39|Redes sociales|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Casas Patrimoniales|2026-02-05 16:21:39|Registrada|jbedoya_udea
798|Natalia David Rodríguez Higuita|TI|1047654491|Otro|3104683034|natalia.higuita798@gmail.com|Transversal 73 #2-3|Sugerencia|2026-05-17 11:09:06|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Ciudadela Robledo|2026-06-16 11:09:06|Registrada|apineda_udea
799|Catalina Antonia Zapata Betancourt|NIT|810962916|Corporativo|3125766665|catalina.betancourt799@correo.com|Transversal 10 #82-45|Sugerencia|2026-08-28 08:43:50|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-09-27 08:43:50|Solucionada|apineda_udea
800|Iván Sofía Ríos Villa|NIT|877691421|Otro|3251929691|ivan.villa800@gmail.com|Carrera 43 #94-22|Sugerencia|2026-08-19 16:23:11|Correo electrónico|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Casas Patrimoniales|2026-09-18 16:23:11|Registrada|jbedoya_udea
801|Jorge Camila Cárdenas Londoño|CC|1050073629|Corporativo|3088098191|jorge.londono801@gmail.com|Carrera 49 #63-87|Sugerencia|2026-09-21 12:49:39|Página web|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Perro|Campus Medellín - Sede de Posgrado|2026-10-21 12:49:39|Solucionada|lrestrepo_udea
802|Hernán Andrés Rodríguez Gutiérrez|NIT|878109839|Otro|3159019811|hernan.gutierrez802@hotmail.com|Carrera 13 #42-34|Sugerencia|2026-05-09 15:27:43|Redes sociales|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Otro|Campus Medellín - Edificio de Extensión|2026-06-08 15:27:43|Registrada|fherrera_udea
803|Valeria Valentina Jaramillo Marín|PP|1008013078|Celular|3267949339|valeria.marin803@udea.edu.co|Transversal 86 #91-69|Sugerencia|2026-08-14 17:45:28|Teléfono|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi gato.|Gato|Campus Medellín - Sede de Posgrado|2026-09-13 17:45:28|Solucionada|dgiraldo_udea
804|Estefanía José Bedoya Marín|TI|1070929564|Otro|3034073535|estefania.marin804@hotmail.com|Calle 83 #33-51|Sugerencia|2026-01-26 12:32:48|Otro|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Sede de Posgrado|2026-02-25 12:32:48|En proceso|mvelez_udea
805|Daniela Esteban Mejía Zuluaga|PP|1098121094|Otro|3016783266|daniela.zuluaga805@gmail.com|Diagonal 17 #85-29|Sugerencia|2026-02-23 14:07:51|Presencial|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus en el Área de la salud|2026-03-25 14:07:51|Solucionada|cparra_udea
806|Sebastián Esteban Rodríguez Salazar|CC|1023093264|Celular|3019925673|sebastian.salazar806@outlook.com|Calle 114 #58-28|Sugerencia|2026-09-02 10:16:37|Otro|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-10-02 10:16:37|Registrada|cparra_udea
807|Cristian Fernanda Sánchez Peña|PP|1010039203|Otro|3029506673|cristian.pena807@outlook.com|Avenida 111 #74-29|Sugerencia|2026-03-02 07:11:30|Presencial|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi perro se estresó durante la espera.|Perro|Campus Medellín - Casas Patrimoniales|2026-04-01 07:11:30|En proceso|scardenas_udea
808|Esteban David Montoya Ramírez|PP|1036994124|Fijo|3062505273|esteban.ramirez808@outlook.com|Diagonal 98 #72-83|Sugerencia|2026-09-14 09:25:55|Otro|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Gato|Campus en el Área de la salud|2026-10-14 09:25:55|En proceso|mvelez_udea
809|Diego Andrés Cárdenas Franco|CE|1081308511|Celular|3238316118|diego.franco809@hotmail.com|Avenida 67 #50-3|Sugerencia|2026-07-14 08:44:58|Redes sociales|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Perro|Campus Medellín - Edificio de Extensión|2026-08-13 08:44:58|Registrada|rquintero_udea
810|Catalina Sofía Escobar Londoño|PP|1046041642|Celular|3268074554|catalina.londono810@udea.edu.co|Calle 58 #42-86|Sugerencia|2026-08-27 15:30:40|Correo electrónico|Sugerencia de ampliar horario|Sugiero ampliar el horario de atención los fines de semana para facilitar el acceso al servicio para casos como el de mi perro.|Perro|Campus Medellín - Casas Patrimoniales|2026-09-26 15:30:40|Registrada|lrestrepo_udea
811|Melissa Esteban Ocampo Quintero|CC|1065246353|Celular|3246454838|melissa.quintero811@gmail.com|Transversal 96 #87-62|Sugerencia|2026-03-27 17:43:53|Teléfono|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Gato|Campus Medellín - Casas Patrimoniales|2026-04-26 17:43:53|Registrada|dgiraldo_udea
812|Alejandra Gutiérrez Cadavid|CE|1017651995|Otro|3299540630|alejandra.cadavid812@outlook.com|Diagonal 8 #45-85|Sugerencia|2026-04-04 11:27:38|Teléfono|Sugerencia de jornadas de vacunación|Sugiero realizar jornadas periódicas de vacunación gratuita en los distintos campus.|Perro|Campus Medellín - Edificio San Ignacio|2026-05-04 11:27:38|En proceso|scardenas_udea
813|Isabella Sofía Higuita Jaramillo|CC|1074237724|Corporativo|3293950701|isabella.jaramillo813@gmail.com|Carrera 40 #68-85|Sugerencia|2026-03-15 12:47:04|Otro|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Ciudadela Robledo|2026-04-14 12:47:04|Solucionada|apineda_udea
814|Julián David Betancur Salazar|NIT|845209075|Corporativo|3098813827|julian.salazar814@hotmail.com|Avenida 58 #74-84|Sugerencia|2026-03-19 08:42:27|Teléfono|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi gato se estresó durante la espera.|Gato|Campus Medellín - Ciudadela Robledo|2026-04-18 08:42:27|Registrada|jbedoya_udea
815|Juliana Antonia Gutiérrez Quintero|PP|1016524789|Fijo|3215244910|juliana.quintero815@hotmail.com|Transversal 56 #9-79|Sugerencia|2026-04-20 08:26:00|Página web|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Ciudadela Robledo|2026-05-20 08:26:00|En proceso|admin_udea
816|Esteban Sofía Correa Correa|PP|1069203405|Fijo|3252033007|esteban.correa816@udea.edu.co|Avenida 56 #79-85|Sugerencia|2026-02-19 07:25:33|Otro|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Gato|Campus Medellín - Edificio Antioquia|2026-03-21 07:25:33|Registrada|fherrera_udea
817|Juan Andrés Ospina Quintero|NIT|820077325|Celular|3203632195|juan.quintero817@gmail.com|N/A|Sugerencia|2026-02-15 09:14:25|Correo electrónico|Sugerencia de canal de agendamiento|Sería útil contar con un canal de agendamiento en línea para las citas del hospital veterinario.|Otro|Campus Medellín - Ciudad Universitaria|2026-03-17 09:14:25|Registrada|fherrera_udea
818|Álvaro Fernanda Mejía Ramírez|NIT|874613088|Corporativo|3155622900|alvaro.ramirez818@hotmail.com|Calle 10 #86-89|Sugerencia|2026-01-21 15:45:08|Teléfono|Sugerencia de recordatorios|Propongo enviar recordatorios por correo o mensaje de texto antes de las citas programadas.|Otro|Campus en el Área de la salud|2026-02-20 15:45:08|Registrada|lrestrepo_udea
819|Gabriela Andrés Salazar Muñoz|CE|1027657361|Celular|3252375025|gabriela.munoz819@gmail.com|Calle 37 #48-30|Sugerencia|2026-05-09 12:46:58|Correo electrónico|Sugerencia de sala de espera diferenciada|Propongo habilitar una sala de espera diferenciada para perros y gatos, ya que mi otro se estresó durante la espera.|Otro|Campus Medellín - Casas Patrimoniales|2026-06-08 12:46:58|Solucionada|apineda_udea
