id|nombre_completo|tipo_documento|numero_documento|tipo_telefono|telefono_contacto|correo_electronico|direccion|tipo_solicitud|fecha_radicacion|canal_recepcion|asunto_titulo|descripcion_detallada|tipo_mascota|campus_relacionado|fecha_maxima_respuesta|estado_peticion|usuario_registro
667|Álvaro Fernanda Giraldo Aristizábal|NIT|882124621|Corporativo|3071704111|alvaro.aristizabal667@gmail.com|Transversal 24 #94-11|Queja|2026-06-19 12:14:54|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Edificio de Extensión|2026-07-19 12:14:54|En proceso|cparra_udea
668|Iván Alejandro Pérez Higuita|NIT|886920301|Celular|3139914534|ivan.higuita668@correo.com|Carrera 81 #76-25|Queja|2026-07-06 12:06:43|Redes sociales|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Ciudadela Robledo|2026-08-05 12:06:43|Registrada|admin_udea
669|Leonardo José Sánchez Ríos|CE|1059836239|Otro|3123644432|leonardo.rios669@outlook.com|Avenida 73 #16-16|Queja|2026-03-25 12:13:19|Otro|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Antigua Escuela de Derecho|2026-04-24 12:13:19|Registrada|fherrera_udea
670|Gabriela Antonia Londoño Quintero|CC|1010961168|Otro|3162618994|gabriela.quintero670@hotmail.com|Carrera 109 #31-57|Queja|2026-01-08 15:45:50|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Ciudad Universitaria|2026-02-07 15:45:50|En proceso|jgomez_udea
671|David Antonia Bedoya Duque|NIT|848523842|Corporativo|3226653213|david.duque671@correo.com|Avenida 114 #35-36|Queja|2026-04-21 10:27:37|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Edificio Antioquia|2026-05-21 10:27:37|En proceso|lrestrepo_udea
672|Mauricio Antonia Gómez Franco|PP|1009428681|Celular|3218535142|mauricio.franco672@hotmail.com|N/A|Queja|2026-01-06 15:52:37|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Edificio de Extensión|2026-02-05 15:52:37|En proceso|mtorres_udea
673|Cristian David Marín Franco|TI|1075449701|Celular|3258465563|cristian.franco673@gmail.com|Carrera 1 #68-26|Queja|2026-01-23 11:55:42|Redes sociales|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Ciudadela Robledo|2026-02-22 11:55:42|Registrada|lrestrepo_udea
674|Mauricio Osorio Restrepo|PP|1082744278|Otro|3119258202|mauricio.restrepo674@gmail.com|Calle 74 #5-22|Queja|2026-02-09 10:11:22|Correo electrónico|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Sede de Posgrado|2026-03-11 10:11:22|Solucionada|jbedoya_udea
675|Tatiana Alejandro Betancur Uribe|TI|1047714165|Celular|3087318103|tatiana.uribe675@udea.edu.co|Calle 63 #90-88|Queja|2026-07-07 07:45:42|Página web|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Sede de Posgrado|2026-08-06 07:45:42|Solucionada|jgomez_udea
676|Miguel Andrés Montoya Bedoya|CE|1016579166|Otro|3175401558|miguel.bedoya676@hotmail.com|Diagonal 89 #87-36|Queja|2026-06-02 08:16:19|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Edificio de Extensión|2026-07-02 08:16:19|Registrada|scardenas_udea
677|Óscar Ramírez Ceballos|NIT|815720274|Celular|3295589730|oscar.ceballos677@gmail.com|Avenida 111 #88-63|Queja|2026-05-01 13:02:45|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Ciudad Universitaria|2026-05-31 13:02:45|Registrada|dgiraldo_udea
678|Andrés Sofía Duque Palacio|CC|1051223287|Corporativo|3045470733|andres.palacio678@udea.edu.co|Transversal 82 #60-19|Queja|2026-05-03 07:42:50|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi gato.|Gato|Campus Medellín - Ciudadela Robledo|2026-06-02 07:42:50|Solucionada|jgomez_udea
679|Angélica Fernanda Uribe Montoya|CC|1074067940|Fijo|3133090348|angelica.montoya679@gmail.com|Diagonal 41 #28-91|Queja|2026-03-07 16:02:03|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus Medellín - Sede de Posgrado|2026-04-06 16:02:03|Solucionada|jgomez_udea
680|Óscar Antonia Uribe Escobar|CC|1018226451|Fijo|3198351299|oscar.escobar680@gmail.com|Transversal 75 #24-48|Queja|2026-06-10 17:55:28|Presencial|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus en el Área de la salud|2026-07-10 17:55:28|Solucionada|jgomez_udea
681|Iván David Peña Ramírez|CC|1048415686|Otro|3009345837|ivan.ramirez681@udea.edu.co|N/A|Queja|2026-01-27 17:35:21|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus Medellín - Edificio de Extensión|2026-02-26 17:35:21|Registrada|apineda_udea
682|Juan Alejandro Gutiérrez Osorio|CE|1053073863|Fijo|3181755042|juan.osorio682@gmail.com|Avenida 56 #83-66|Queja|2026-03-19 08:49:53|Teléfono|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi otro el día de la visita.|Otro|Campus Medellín - Ciudad Universitaria|2026-04-18 08:49:53|Solucionada|dgiraldo_udea
683|Estefanía Fernanda Castaño Duque|CE|1002691883|Celular|3248375588|estefania.duque683@correo.com|Carrera 36 #48-21|Queja|2026-08-10 17:16:17|Otro|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-09-09 17:16:17|Registrada|scardenas_udea
684|Camila Esteban Higuita Mejía|CE|1043579617|Fijo|3275817063|camila.mejia684@hotmail.com|Transversal 62 #61-33|Queja|2026-08-03 16:36:45|Correo electrónico|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Ciudadela Robledo|2026-09-02 16:36:45|Registrada|apineda_udea
685|Ricardo Andrés Quintero Cadavid|PP|1003865687|Corporativo|3267884505|ricardo.cadavid685@gmail.com|Transversal 48 #14-14|Queja|2026-08-20 12:21:39|Página web|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus Medellín - Edificio de Extensión|2026-09-19 12:21:39|Solucionada|jgomez_udea
686|Valentina Valentina Montoya Vargas|CE|1043285317|Celular|3109981599|valentina.vargas686@correo.com|Carrera 7 #25-68|Queja|2026-06-22 17:40:43|Página web|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-07-22 17:40:43|En proceso|cparra_udea
687|Paula Sofía Ramírez Torres|CE|1050126056|Fijo|3008657545|paula.torres687@correo.com|Calle 119 #90-9|Queja|2026-07-13 10:13:15|Redes sociales|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi gato en dos visitas distintas.|Gato|Campus en el Área de la salud|2026-08-12 10:13:15|En proceso|lrestrepo_udea
688|Álvaro David Peña Giraldo|NIT|812726867|Celular|3084201279|alvaro.giraldo688@correo.com|Avenida 14 #97-82|Queja|2026-05-06 09:27:32|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Antigua Escuela de Derecho|2026-06-05 09:27:32|Solucionada|mtorres_udea
689|Estefanía Antonia Gómez Serna|NIT|887347310|Celular|3078937698|estefania.serna689@hotmail.com|Carrera 24 #17-38|Queja|2026-03-15 09:29:16|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Ciudadela Robledo|2026-04-14 09:29:16|Solucionada|fherrera_udea
690|Angélica Esteban Restrepo Muñoz|TI|1026738405|Corporativo|3136896804|angelica.munoz690@gmail.com|Transversal 8 #3-19|Queja|2026-03-12 17:07:35|Página web|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus Medellín - Edificio San Ignacio|2026-04-11 17:07:35|Registrada|mtorres_udea
691|Sofía Antonia Ospina Duque|PP|1022974837|Celular|3077644639|sofia.duque691@gmail.com|Calle 95 #71-83|Queja|2026-03-06 13:34:33|Página web|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Edificio de Extensión|2026-04-05 13:34:33|Registrada|mvelez_udea
692|Estefanía Camila Ospina Ospina|NIT|882726654|Celular|3037157656|estefania.ospina692@hotmail.com|Avenida 92 #79-6|Queja|2026-07-01 07:41:33|Otro|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Ciudad Universitaria|2026-07-31 07:41:33|Registrada|dgiraldo_udea
693|Julián Andrés Peña Ocampo|CC|1015553472|Celular|3201864521|julian.ocampo693@hotmail.com|Calle 62 #89-55|Queja|2026-05-21 10:06:49|Teléfono|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi otro en dos visitas distintas.|Otro|Campus en el Área de la salud|2026-06-20 10:06:49|Solucionada|jgomez_udea
694|Andrés Andrés Torres Zapata|CC|1095786424|Celular|3072750500|andres.zapata694@udea.edu.co|Carrera 14 #85-80|Queja|2026-07-09 15:23:36|Otro|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus Medellín - Edificio San Ignacio|2026-08-08 15:23:36|Solucionada|rquintero_udea
695|Melissa David Ríos Arboleda|CE|1011173176|Corporativo|3284089124|melissa.arboleda695@outlook.com|Calle 94 #94-97|Queja|2026-05-23 09:25:04|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Casas Patrimoniales|2026-06-22 09:25:04|En proceso|mtorres_udea
696|Juliana Antonia Londoño Uribe|CE|1070296033|Fijo|3092094831|juliana.uribe696@udea.edu.co|Carrera 22 #78-55|Queja|2026-06-16 15:43:39|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Edificio de Extensión|2026-07-16 15:43:39|En proceso|jbedoya_udea
697|Leonardo Antonia López Herrera|CC|1020103300|Otro|3205589962|leonardo.herrera697@hotmail.com|Diagonal 113 #84-12|Queja|2026-03-09 07:40:49|Redes sociales|Queja por incumplimiento de cita|La cita programada para mi gato no fue atendida en el horario acordado sin previa notificación.|Gato|Campus Medellín - Sede de Posgrado|2026-04-08 07:40:49|Registrada|lrestrepo_udea
698|Manuela Camila Uribe Builes|CE|1091647437|Corporativo|3221107873|manuela.builes698@gmail.com|Avenida 120 #87-20|Queja|2026-05-04 14:12:38|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi perro en el campus.|Perro|Campus Medellín - Sede de Posgrado|2026-06-03 14:12:38|Solucionada|apineda_udea
699|Rodrigo Antonia Pérez Gutiérrez|CE|1080887213|Corporativo|3167625576|rodrigo.gutierrez699@udea.edu.co|Transversal 22 #42-17|Queja|2026-09-27 12:56:19|Presencial|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Edificio de Extensión|2026-10-27 12:56:19|Registrada|lrestrepo_udea
700|Tatiana Andrés Montoya Betancourt|PP|1070966929|Celular|3266690596|tatiana.betancourt700@outlook.com|Transversal 13 #2-97|Queja|2026-09-07 10:59:03|Otro|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio de Extensión|2026-10-07 10:59:03|Solucionada|jbedoya_udea
701|Angélica José Castaño Muñoz|PP|1022780153|Otro|3114860239|angelica.munoz701@gmail.com|Carrera 15 #49-73|Queja|2026-04-10 09:23:57|Correo electrónico|Queja por trato del personal|Quiero manifestar mi inconformidad con el trato recibido por parte de uno de los funcionarios durante la atención de mi otro.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-05-10 09:23:57|Registrada|rquintero_udea
702|Tatiana Alejandro Sánchez Montoya|CC|1024079955|Fijo|3145102140|tatiana.montoya702@gmail.com|Transversal 99 #8-35|Queja|2026-08-19 14:53:27|Página web|Queja por incumplimiento de cita|La cita programada para mi otro no fue atendida en el horario acordado sin previa notificación.|Otro|Campus Medellín - Antigua Escuela de Derecho|2026-09-18 14:53:27|En proceso|apineda_udea
703|Nicolás Alejandro Villa Montoya|CE|1089483429|Corporativo|3162056438|nicolas.montoya703@gmail.com|Carrera 83 #77-51|Queja|2026-04-03 14:44:10|Redes sociales|Queja por incumplimiento de cita|La cita programada para mi perro no fue atendida en el horario acordado sin previa notificación.|Perro|Campus en el Área de la salud|2026-05-03 14:44:10|Solucionada|dgiraldo_udea
704|Leonardo Cano Duque|CC|1052273361|Fijo|3017761458|leonardo.duque704@udea.edu.co|Carrera 96 #2-44|Queja|2026-09-07 13:43:42|Redes sociales|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi perro el día de la visita.|Perro|Campus Medellín - Ciudad Universitaria|2026-10-07 13:43:42|En proceso|apineda_udea
705|Natalia Antonia Ramírez Ortiz|NIT|835463096|Corporativo|3237875954|natalia.ortiz705@correo.com|Diagonal 117 #82-89|Queja|2026-09-12 15:18:56|Redes sociales|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Casas Patrimoniales|2026-10-12 15:18:56|Solucionada|dgiraldo_udea
706|Carolina Fernanda Salazar Vélez|CC|1042612491|Otro|3057328656|carolina.velez706@outlook.com|Transversal 76 #84-56|Queja|2026-06-11 11:54:13|Presencial|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi gato en el campus.|Gato|Campus Medellín - Casas Patrimoniales|2026-07-11 11:54:13|Solucionada|fherrera_udea
707|Natalia Fernanda Vargas Rodríguez|CE|1089073220|Fijo|3191302050|natalia.rodriguez707@gmail.com|Avenida 55 #62-16|Queja|2026-05-20 17:20:37|Correo electrónico|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio San Ignacio|2026-06-19 17:20:37|Solucionada|apineda_udea
708|Ricardo José Salazar Muñoz|PP|1090178333|Otro|3291726768|ricardo.munoz708@udea.edu.co|Diagonal 116 #12-75|Queja|2026-07-20 09:06:19|Redes sociales|Queja por información contradictoria|Recibí información contradictoria sobre el procedimiento a seguir con mi perro en dos visitas distintas.|Perro|Campus en el Área de la salud|2026-08-19 09:06:19|Solucionada|mtorres_udea
709|Ximena Sofía Álvarez Cadavid|NIT|817884127|Celular|3184845280|ximena.cadavid709@gmail.com|Calle 40 #89-21|Queja|2026-08-03 09:00:24|Teléfono|Queja por demora en la atención|Deseo presentar una queja por el largo tiempo de espera que tuve para ser atendido con mi otro en el campus.|Otro|Campus Medellín - Edificio de Extensión|2026-09-02 09:00:24|En proceso|mvelez_udea
710|Valeria Uribe Betancourt|CE|1081294474|Celular|3132591411|valeria.betancourt710@correo.com|Diagonal 37 #72-62|Queja|2026-07-11 16:13:07|Otro|Queja por falta de insumos|Presento queja porque no había insumos disponibles para la atención de mi gato el día de la visita.|Gato|Campus Medellín - Edificio de Extensión|2026-08-10 16:13:07|Solucionada|mvelez_udea
